9.886923746013337455e-02 1.000000000000000000e+00 3.506813569150478704e-01
9.794560185185184620e-02 1.000000000000000000e+00 3.485243055555555247e-01
5.899825276645311867e-01 1.000000000000000000e+00 3.409046787031644321e-01
5.932203389830508211e-01 1.000000000000000000e+00 3.444379505162673549e-01
1.000000000000000000e+00 1.157093590200975186e-01 1.593530740872874454e-02
1.000000000000000000e+00 1.165833928146561976e-01 1.594099452771829614e-02
1.000000000000000000e+00 1.825209362250375692e-03 0.000000000000000000e+00
1.000000000000000000e+00 3.867163252638113335e-01 1.207324643078832999e-01
4.550289563881337873e-02 1.000000000000000000e+00 1.353267935232242147e-01
7.950561797752808690e-01 1.000000000000000000e+00 4.170786516853932091e-01
1.860787576261786203e-01 1.000000000000000000e+00 2.003605102606766386e-01
2.062491242819111670e-01 1.000000000000000000e+00 1.948998178506375356e-01
3.018814939623700594e-02 1.000000000000000000e+00 3.739118225217634706e-01
5.255456349206348854e-01 1.000000000000000000e+00 9.340277777777777901e-01
5.275844930417494805e-01 1.000000000000000000e+00 9.371272365805168869e-01
5.493966046226221867e-01 1.000000000000000000e+00 4.778073225608509000e-01
5.500000000000000444e-01 1.000000000000000000e+00 4.803278688524590390e-01
5.408845052497614561e-03 5.514900837840704118e-02 1.000000000000000000e+00
1.000000000000000000e+00 1.246593198246237766e-01 1.256072994430619712e-02
1.000000000000000000e+00 1.242449366338978928e-01 1.255477910695250443e-02
1.000000000000000000e+00 1.421200750469043261e-01 1.524390243902438860e-03
2.066326530612244694e-01 1.000000000000000000e+00 8.017492711370262370e-03
1.000000000000000000e+00 5.307315531679569487e-01 4.408279349028282335e-02
1.000000000000000000e+00 5.279924302160542426e-01 4.399936918467119151e-02
1.000000000000000000e+00 4.272785011114639264e-01 1.194029850746268634e-01
1.554103122730573772e-01 1.000000000000000000e+00 2.942628903413216923e-01
1.888982948361349889e-01 1.000000000000000000e+00 1.934937719192163577e-02
1.881343644272595594e-01 1.000000000000000000e+00 1.909134847752537792e-02
1.215099048510372703e-01 1.000000000000000000e+00 4.383091561378880674e-01
3.061321502139122130e-01 1.000000000000000000e+00 2.782443352875931253e-01
9.685825973649921095e-02 1.000000000000000000e+00 3.506587519907340411e-01
9.592603293845708423e-02 1.000000000000000000e+00 3.484542039872868813e-01
5.796793509754682994e-01 1.000000000000000000e+00 3.415105273324319235e-01
5.828648962977320824e-01 1.000000000000000000e+00 3.450281062221360329e-01
1.000000000000000000e+00 1.122823640885940860e-01 1.504204666587705651e-02
1.000000000000000000e+00 1.131516587677725144e-01 1.504739336492890919e-02
1.000000000000000000e+00 1.825209362250375692e-03 0.000000000000000000e+00
1.000000000000000000e+00 2.669272651123830720e-01 8.404299874354319300e-02
4.912197437114380894e-02 1.000000000000000000e+00 1.362126245847176120e-01
1.860787576261786203e-01 1.000000000000000000e+00 2.003605102606766386e-01
7.046587215601299858e-01 1.000000000000000000e+00 4.283856988082339612e-01
2.062491242819111670e-01 1.000000000000000000e+00 1.948998178506375356e-01
3.018814939623700594e-02 1.000000000000000000e+00 3.739118225217634706e-01
4.531360112755460912e-01 1.000000000000000000e+00 8.785529715762273595e-01
4.549517760526934906e-01 1.000000000000000000e+00 8.800282286520818564e-01
6.211860764933391232e-01 1.000000000000000000e+00 5.070906746884400462e-01
6.227106227106226077e-01 1.000000000000000000e+00 5.108812755871579014e-01
5.409418752651676265e-03 5.515485787017394836e-02 1.000000000000000000e+00
1.000000000000000000e+00 1.346633416458852817e-01 1.341883386771167315e-02
1.000000000000000000e+00 1.342273914075480801e-01 1.341087111322098076e-02
1.000000000000000000e+00 1.526023840434320711e-01 1.770329281246311786e-03
1.000000000000000000e+00 5.832110839445802108e-01 4.091279543602281688e-02
1.000000000000000000e+00 5.805401887406442807e-01 4.083957045232671640e-02
2.066326530612244694e-01 1.000000000000000000e+00 8.017492711370262370e-03
1.435757401552170132e-01 1.000000000000000000e+00 2.907444668008048461e-01
2.287467134092901200e-01 1.000000000000000000e+00 2.166019782145987144e-02
2.280460345258944199e-01 1.000000000000000000e+00 2.139104328246184752e-02
1.000000000000000000e+00 6.409544950055493517e-01 1.749907510173880909e-01
1.215099048510372703e-01 1.000000000000000000e+00 4.383091561378880674e-01
3.061321502139122130e-01 1.000000000000000000e+00 2.782443352875931253e-01
9.407514450867053568e-02 1.000000000000000000e+00 3.507225433526011682e-01
9.313725490196078649e-02 1.000000000000000000e+00 3.484717416378316224e-01
5.661933998465079609e-01 1.000000000000000000e+00 3.420951650038372982e-01
5.695032730073161797e-01 1.000000000000000000e+00 3.455910666153254041e-01
1.000000000000000000e+00 1.075509482860172034e-01 1.390034161856520262e-02
1.000000000000000000e+00 1.084010840108401014e-01 1.390361729704253473e-02
1.000000000000000000e+00 1.825209362250375692e-03 0.000000000000000000e+00
1.000000000000000000e+00 1.715592832634388054e-01 5.400940399034184769e-02
5.377369738881602329e-02 1.000000000000000000e+00 1.373554310242041110e-01
1.860787576261786203e-01 1.000000000000000000e+00 2.003605102606766386e-01
5.941164369471302331e-01 1.000000000000000000e+00 4.322155934992800153e-01
2.062780269058295812e-01 1.000000000000000000e+00 1.949271300448430499e-01
3.018814939623700594e-02 1.000000000000000000e+00 3.739118225217634706e-01
3.811529933481153098e-01 1.000000000000000000e+00 8.215077605321507992e-01
3.825681969394543747e-01 1.000000000000000000e+00 8.208028387669105141e-01
7.090453406242879231e-01 1.000000000000000000e+00 5.463659147869673882e-01
7.106946983546618135e-01 1.000000000000000000e+00 5.507312614259597394e-01
5.517826825127334495e-03 5.549660441426145646e-02 1.000000000000000000e+00
1.000000000000000000e+00 1.431631560157086702e-01 1.404260383196477384e-02
1.000000000000000000e+00 1.427212178877259596e-01 1.403425309229305341e-02
1.000000000000000000e+00 1.605216360403082243e-01 1.778304682868998192e-03
1.000000000000000000e+00 6.135610079575597453e-01 3.796419098143236082e-02
1.000000000000000000e+00 6.109548237630315626e-01 3.772960450107563229e-02
2.066326530612244694e-01 1.000000000000000000e+00 8.017492711370262370e-03
1.307003835772126699e-01 1.000000000000000000e+00 2.871146469668987011e-01
2.556679902651466940e-01 1.000000000000000000e+00 2.331241193800435638e-02
2.549596825803148725e-01 1.000000000000000000e+00 2.303852553436579881e-02
1.000000000000000000e+00 9.051967819091106815e-01 2.439660795825179529e-01
1.215099048510372703e-01 1.000000000000000000e+00 4.383091561378880674e-01
3.061321502139122130e-01 1.000000000000000000e+00 2.782443352875931253e-01
9.052904713853250629e-02 1.000000000000000000e+00 3.507279803949834296e-01
8.945778800517761864e-02 1.000000000000000000e+00 3.484826693513590756e-01
5.517044372500475857e-01 1.000000000000000000e+00 3.426014092553799073e-01
5.550458715596330306e-01 1.000000000000000000e+00 3.463302752293577758e-01
1.000000000000000000e+00 1.022128556375131725e-01 1.252780704835499380e-02
1.000000000000000000e+00 1.030565640004684341e-01 1.253074130460241249e-02
1.000000000000000000e+00 1.825209362250375692e-03 0.000000000000000000e+00
1.000000000000000000e+00 1.080407969639468752e-01 3.308823529411764747e-02
5.872483221476509918e-02 1.000000000000000000e+00 1.386625119846596199e-01
1.860787576261786203e-01 1.000000000000000000e+00 2.003605102606766386e-01
4.739973133755517321e-01 1.000000000000000000e+00 4.202648244099021491e-01
2.062780269058295812e-01 1.000000000000000000e+00 1.949271300448430499e-01
3.018814939623700594e-02 1.000000000000000000e+00 3.739118225217634706e-01
3.211955377815197132e-01 1.000000000000000000e+00 7.716270258892864442e-01
3.223227435304018562e-01 1.000000000000000000e+00 7.698295813170629165e-01
7.948841698841699888e-01 1.000000000000000000e+00 5.931467181467181549e-01
7.957899830631502969e-01 1.000000000000000000e+00 5.973868860391967628e-01
2.453253552729992570e-01 5.974195961106955055e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.463559624301510043e-01 1.438592319581500495e-02
1.000000000000000000e+00 1.457764048948556601e-01 1.437566829036473690e-02
1.000000000000000000e+00 1.654983961031246398e-01 1.663300463347986216e-03
1.000000000000000000e+00 6.344735077129443068e-01 3.554661301140173840e-02
1.000000000000000000e+00 6.320723133578840525e-01 3.548711081352527719e-02
2.066326530612244694e-01 1.000000000000000000e+00 8.017492711370262370e-03
1.184487846002529182e-01 1.000000000000000000e+00 2.836869467472249440e-01
2.720779220779220853e-01 1.000000000000000000e+00 2.428571428571428548e-02
2.713117944725574326e-01 1.000000000000000000e+00 2.400415206954716052e-02
1.215099048510372703e-01 1.000000000000000000e+00 4.383091561378880674e-01
8.404413324846170541e-01 1.000000000000000000e+00 2.677699978782092094e-01
3.061321502139122130e-01 1.000000000000000000e+00 2.782443352875931253e-01
8.671268334771353725e-02 1.000000000000000000e+00 3.510209951107276516e-01
8.578396212881939098e-02 1.000000000000000000e+00 3.485870032993831358e-01
5.381996974281392232e-01 1.000000000000000000e+00 3.432299546142208446e-01
5.414689694439172030e-01 1.000000000000000000e+00 3.469349022584930498e-01
1.000000000000000000e+00 9.707833779536724494e-02 1.117448492608543766e-02
1.000000000000000000e+00 9.790454016298021089e-02 1.117578579743888113e-02
1.000000000000000000e+00 1.825209362250375692e-03 0.000000000000000000e+00
1.000000000000000000e+00 6.974370605579496840e-02 1.995917441596734010e-02
6.347103456581958125e-02 1.000000000000000000e+00 1.398289774780199779e-01
1.860787576261786203e-01 1.000000000000000000e+00 2.003605102606766386e-01
3.601979498055850604e-01 1.000000000000000000e+00 3.900671615411806514e-01
2.062780269058295812e-01 1.000000000000000000e+00 1.949271300448430499e-01
3.018814939623700594e-02 1.000000000000000000e+00 3.739118225217634706e-01
2.770816491511721713e-01 1.000000000000000000e+00 7.336297493936944081e-01
2.776992936427850611e-01 1.000000000000000000e+00 7.303733602421795812e-01
2.671919770773639180e-01 4.914040114613180132e-01 1.000000000000000000e+00
8.539666498231430758e-01 1.000000000000000000e+00 6.457806973218797042e-01
8.538870600151937662e-01 1.000000000000000000e+00 6.507976702962775528e-01
1.000000000000000000e+00 1.679743223965763366e-01 1.545411317165953447e-03
1.000000000000000000e+00 1.371603340783437153e-01 1.399835313492530514e-02
1.000000000000000000e+00 1.365933936757963985e-01 1.398848007523216183e-02
1.000000000000000000e+00 6.677491027174842220e-01 3.486583490001709390e-02
1.000000000000000000e+00 6.652448387647159622e-01 3.480634703975431232e-02
2.066326530612244694e-01 1.000000000000000000e+00 8.017492711370262370e-03
1.084656084656084735e-01 1.000000000000000000e+00 2.809802283486494412e-01
2.810782517665532665e-01 1.000000000000000000e+00 2.473174561633080526e-02
2.802980781801542864e-01 1.000000000000000000e+00 2.444764021440711324e-02
1.215099048510372703e-01 1.000000000000000000e+00 4.383091561378880674e-01
3.061321502139122130e-01 1.000000000000000000e+00 2.782443352875931253e-01
8.366819747416762154e-02 1.000000000000000000e+00 3.510332950631458448e-01
8.274874731567644082e-02 1.000000000000000000e+00 3.486041517537580292e-01
6.888976069046685025e-01 1.000000000000000000e+00 2.671635935661043071e-01
5.274539300488905180e-01 1.000000000000000000e+00 3.437382474614515959e-01
5.306661634270616323e-01 1.000000000000000000e+00 3.474240422721268096e-01
1.000000000000000000e+00 9.291010194624652052e-02 1.007877664504170517e-02
1.000000000000000000e+00 9.373189665160468198e-02 1.007994438651372941e-02
1.000000000000000000e+00 1.825209362250375692e-03 0.000000000000000000e+00
1.000000000000000000e+00 4.849221252623439615e-02 1.226112890754446107e-02
6.735187424425635727e-02 1.000000000000000000e+00 1.407496977025393115e-01
1.860787576261786203e-01 1.000000000000000000e+00 2.003605102606766386e-01
2.678484306391283321e-01 1.000000000000000000e+00 3.491624654415352302e-01
2.062780269058295812e-01 1.000000000000000000e+00 1.949271300448430499e-01
3.018814939623700594e-02 1.000000000000000000e+00 3.739118225217634706e-01
2.478884305637399366e-01 1.000000000000000000e+00 7.073266548811627530e-01
2.482352941176470262e-01 1.000000000000000000e+00 7.037254901960784403e-01
2.870370370370369795e-01 3.907750342935527588e-01 1.000000000000000000e+00
8.637191157347203774e-01 1.000000000000000000e+00 7.102730819245773874e-01
8.629137346885588089e-01 1.000000000000000000e+00 7.156632786030753257e-01
1.000000000000000000e+00 1.689052656602876568e-01 1.307500297159158460e-03
1.000000000000000000e+00 1.059307507713404262e-01 1.279853731002171188e-02
1.000000000000000000e+00 1.053893583009819501e-01 1.278830783283854688e-02
1.000000000000000000e+00 7.457990704326064035e-01 3.664640686449767426e-02
1.000000000000000000e+00 7.427297056199821945e-01 3.657448706512043263e-02
2.066326530612244694e-01 1.000000000000000000e+00 8.017492711370262370e-03
1.018544146138942730e-01 1.000000000000000000e+00 2.792693052864655412e-01
2.853578463558765765e-01 1.000000000000000000e+00 2.495075508864084274e-02
2.844397795854106681e-01 1.000000000000000000e+00 2.466544214117029690e-02
1.215099048510372703e-01 1.000000000000000000e+00 4.383091561378880674e-01
3.061321502139122130e-01 1.000000000000000000e+00 2.782443352875931253e-01
8.108882521489971240e-02 1.000000000000000000e+00 3.512893982808023008e-01
8.002286367533581468e-02 1.000000000000000000e+00 3.486710488711060596e-01
6.129396276095543383e-01 1.000000000000000000e+00 2.665036674816625983e-01
5.206069689022104763e-01 1.000000000000000000e+00 3.439490445859872403e-01
5.238811583301993258e-01 1.000000000000000000e+00 3.476871004136893317e-01
1.000000000000000000e+00 9.019517265273126194e-02 9.354428917888901740e-03
1.000000000000000000e+00 9.101409101409101143e-02 9.355509355509354294e-03
1.000000000000000000e+00 1.825209362250375692e-03 0.000000000000000000e+00
1.000000000000000000e+00 3.803400174367916470e-02 8.282476024411507959e-03
6.983511154219204653e-02 1.000000000000000000e+00 1.413676042677012579e-01
1.860787576261786203e-01 1.000000000000000000e+00 2.003605102606766386e-01
2.077427221460143303e-01 1.000000000000000000e+00 3.127572016460904991e-01
2.062780269058295812e-01 1.000000000000000000e+00 1.949271300448430499e-01
3.018814939623700594e-02 1.000000000000000000e+00 3.739118225217634706e-01
2.314975845410628397e-01 1.000000000000000000e+00 6.923671497584541479e-01
2.317778634785962466e-01 1.000000000000000000e+00 6.883918241419205719e-01
3.020867837032130132e-01 3.138456442530639379e-01 1.000000000000000000e+00
5.516070860294897474e-03 5.526678688872387751e-02 1.000000000000000000e+00
8.297254487856389193e-01 1.000000000000000000e+00 7.848468848996831282e-01
1.000000000000000000e+00 1.691228904207273676e-01 1.307344901354884825e-03
1.000000000000000000e+00 7.615341856586993474e-02 1.167315175097276454e-02
1.000000000000000000e+00 7.553876916240835626e-02 1.166407465007776069e-02
1.000000000000000000e+00 8.266965787997755388e-01 3.925967470555243727e-02
1.000000000000000000e+00 8.233208955223880743e-01 3.899253731343282903e-02
2.066326530612244694e-01 1.000000000000000000e+00 8.017492711370262370e-03
9.943377986465957996e-02 1.000000000000000000e+00 2.785526860930810922e-01
2.865404837013669770e-01 1.000000000000000000e+00 2.497371188222922977e-02
2.856204858831254412e-01 1.000000000000000000e+00 2.468811556139199198e-02
1.215099048510372703e-01 1.000000000000000000e+00 4.383091561378880674e-01
3.061321502139122130e-01 1.000000000000000000e+00 2.782443352875931253e-01
8.018327605956471205e-02 1.000000000000000000e+00 3.513745704467353681e-01
7.912025135675521126e-02 1.000000000000000000e+00 3.487574978577548945e-01
5.888682745825603027e-01 1.000000000000000000e+00 2.664192949907235319e-01
5.183383233532934398e-01 1.000000000000000000e+00 3.441242514970059840e-01
5.215023474178404062e-01 1.000000000000000000e+00 3.477934272300469698e-01
1.000000000000000000e+00 8.929395477618827515e-02 9.113982464236272327e-03
1.000000000000000000e+00 9.011191877235491532e-02 9.115034037152417584e-03
1.000000000000000000e+00 1.825209362250375692e-03 0.000000000000000000e+00
1.000000000000000000e+00 3.483828955936617983e-02 7.163012806598654039e-03
7.075242718446601853e-02 1.000000000000000000e+00 1.416262135922330134e-01
1.860787576261786203e-01 1.000000000000000000e+00 2.003605102606766386e-01
1.868311533888228626e-01 1.000000000000000000e+00 2.980083234244946810e-01
2.062780269058295812e-01 1.000000000000000000e+00 1.949271300448430499e-01
3.018814939623700594e-02 1.000000000000000000e+00 3.739118225217634706e-01
2.262156448202959913e-01 1.000000000000000000e+00 6.874879876994042238e-01
2.265055619485999150e-01 1.000000000000000000e+00 6.835443037974683334e-01
3.077425677883044997e-01 2.840574975498203480e-01 1.000000000000000000e+00
5.516070860294897474e-03 5.526678688872387751e-02 1.000000000000000000e+00
8.054670912951167328e-01 1.000000000000000000e+00 8.240445859872610468e-01
1.000000000000000000e+00 1.691228904207273676e-01 1.307344901354884825e-03
1.000000000000000000e+00 7.615341856586993474e-02 1.167315175097276454e-02
1.000000000000000000e+00 7.553876916240835626e-02 1.166407465007776069e-02
1.000000000000000000e+00 8.266965787997755388e-01 3.925967470555243727e-02
1.000000000000000000e+00 8.233208955223880743e-01 3.899253731343282903e-02
2.066326530612244694e-01 1.000000000000000000e+00 8.017492711370262370e-03
9.943377986465957996e-02 1.000000000000000000e+00 2.785526860930810922e-01
2.865404837013669770e-01 1.000000000000000000e+00 2.497371188222922977e-02
2.856204858831254412e-01 1.000000000000000000e+00 2.468811556139199198e-02
1.215099048510372703e-01 1.000000000000000000e+00 4.383091561378880674e-01
3.061321502139122130e-01 1.000000000000000000e+00 2.782443352875931253e-01
8.018327605956471205e-02 1.000000000000000000e+00 3.513745704467353681e-01
7.912025135675521126e-02 1.000000000000000000e+00 3.487574978577548945e-01
5.888682745825603027e-01 1.000000000000000000e+00 2.664192949907235319e-01
5.183383233532934398e-01 1.000000000000000000e+00 3.441242514970059840e-01
5.215023474178404062e-01 1.000000000000000000e+00 3.477934272300469698e-01
1.000000000000000000e+00 8.929395477618827515e-02 9.113982464236272327e-03
1.000000000000000000e+00 9.011191877235491532e-02 9.115034037152417584e-03
1.000000000000000000e+00 1.825209362250375692e-03 0.000000000000000000e+00
1.000000000000000000e+00 3.483828955936617983e-02 7.163012806598654039e-03
7.075242718446601853e-02 1.000000000000000000e+00 1.416262135922330134e-01
1.860787576261786203e-01 1.000000000000000000e+00 2.003605102606766386e-01
1.868311533888228626e-01 1.000000000000000000e+00 2.980083234244946810e-01
2.062780269058295812e-01 1.000000000000000000e+00 1.949271300448430499e-01
3.018814939623700594e-02 1.000000000000000000e+00 3.739118225217634706e-01
2.262156448202959913e-01 1.000000000000000000e+00 6.874879876994042238e-01
2.265055619485999150e-01 1.000000000000000000e+00 6.835443037974683334e-01
3.077425677883044997e-01 2.840574975498203480e-01 1.000000000000000000e+00
5.516070860294897474e-03 5.526678688872387751e-02 1.000000000000000000e+00
8.054670912951167328e-01 1.000000000000000000e+00 8.240445859872610468e-01
1.000000000000000000e+00 1.691228904207273676e-01 1.307344901354884825e-03
1.000000000000000000e+00 7.576094201288602337e-02 1.144190179960008838e-02
1.000000000000000000e+00 7.577777777777777724e-02 1.177777777777777764e-02
1.000000000000000000e+00 8.255509899140829333e-01 3.866268210683600909e-02
1.000000000000000000e+00 8.671770334928230461e-01 2.296650717703349609e-02
2.066326530612244694e-01 1.000000000000000000e+00 8.017492711370262370e-03
9.943377986465957996e-02 1.000000000000000000e+00 2.785526860930810922e-01
2.880263157894736858e-01 1.000000000000000000e+00 2.486842105263157784e-02
4.870268620268620174e-01 1.000000000000000000e+00 2.609890109890109985e-02
1.215099048510372703e-01 1.000000000000000000e+00 4.383091561378880674e-01
3.061321502139122130e-01 1.000000000000000000e+00 2.782443352875931253e-01
8.017179670722977824e-02 1.000000000000000000e+00 3.511811023622046779e-01
7.927438937294672971e-02 1.000000000000000000e+00 3.488073132409655885e-01
5.888682745825603027e-01 1.000000000000000000e+00 2.664192949907235319e-01
5.515463917525772475e-01 1.000000000000000000e+00 3.463153875525009640e-01
5.188308038223721219e-01 1.000000000000000000e+00 3.460745737305602754e-01
1.000000000000000000e+00 8.829285138713019454e-02 8.863819500402901619e-03
1.000000000000000000e+00 8.183381088825214533e-02 8.481375358166188747e-03
1.000000000000000000e+00 1.128227381210674708e-02 2.929051855066175207e-03
1.000000000000000000e+00 3.630434782608695649e-02 7.499999999999999722e-03
7.126380963943183822e-02 1.000000000000000000e+00 1.416777953138278479e-01
1.860787576261786203e-01 1.000000000000000000e+00 2.003605102606766386e-01
1.880392740255876494e-01 1.000000000000000000e+00 2.981255578696816455e-01
2.062780269058295812e-01 1.000000000000000000e+00 1.949271300448430499e-01
3.018814939623700594e-02 1.000000000000000000e+00 3.739118225217634706e-01
3.157148643175374803e-01 1.000000000000000000e+00 6.990684487646819933e-01
1.733234255991082939e-01 1.000000000000000000e+00 6.771317109418539815e-01
3.363697705802968785e-01 3.061740890688259276e-01 1.000000000000000000e+00
1.000000000000000000e+00 7.709158704264740258e-01 5.348403635516196797e-01
3.094280607685433171e-02 8.523235031277927309e-02 1.000000000000000000e+00
1.000000000000000000e+00 1.689839572192513295e-01 1.426024955436719886e-03
1.000000000000000000e+00 7.520798668885191052e-02 1.098169717138103296e-02
1.000000000000000000e+00 7.589732192465829808e-02 1.189021002333592522e-02
1.000000000000000000e+00 8.213487332339790559e-01 3.744411326378539046e-02
7.140108448486969239e-01 1.000000000000000000e+00 1.119468252580024629e-02
2.067541302235179623e-01 1.000000000000000000e+00 8.017492711370262370e-03
9.943377986465957996e-02 1.000000000000000000e+00 2.785526860930810922e-01
2.952771530625744045e-01 1.000000000000000000e+00 2.487101468448207550e-02
1.000000000000000000e+00 9.023191823899370245e-01 2.555031446540880283e-02
1.215099048510372703e-01 1.000000000000000000e+00 4.383091561378880674e-01
3.061321502139122130e-01 1.000000000000000000e+00 2.782443352875931253e-01
7.999427590154550849e-02 1.000000000000000000e+00 3.507441327990841740e-01
7.960554523367156798e-02 1.000000000000000000e+00 3.491496355580963051e-01
5.883880541643479178e-01 1.000000000000000000e+00 2.663698757187905608e-01
6.353082465972779147e-01 1.000000000000000000e+00 3.484787830264211572e-01
5.199625117150890041e-01 1.000000000000000000e+00 3.458294283036550953e-01
1.000000000000000000e+00 8.345718532068137352e-02 8.117068709271750560e-03
1.000000000000000000e+00 6.311281415530260730e-02 6.762087230925278858e-03
1.000000000000000000e+00 3.633526526972803705e-02 1.058849754792688322e-02
1.000000000000000000e+00 4.049776225302914590e-02 8.623512716952297721e-03
7.244439042178194010e-02 1.000000000000000000e+00 1.418500060775495231e-01
1.860787576261786203e-01 1.000000000000000000e+00 2.003605102606766386e-01
1.914703250820160851e-01 1.000000000000000000e+00 2.982403817476886876e-01
2.062780269058295812e-01 1.000000000000000000e+00 1.949271300448430499e-01
7.485628592851786278e-01 1.000000000000000000e+00 7.303174206448388439e-01
3.019238870945091871e-02 1.000000000000000000e+00 3.739643308524083776e-01
9.764250527797325996e-02 1.000000000000000000e+00 6.564039408866995107e-01
1.000000000000000000e+00 9.175583657587549347e-01 4.878404669260700266e-01
