1.045069999999999943e+01 1.243399999999999928e+01 1.243590000000000018e+01 1.792419999999999902e+01 1.792719999999999914e+01 2.517099999999999937e+01 3.728179999999999694e+01 4.158520000000000039e+01 4.158879999999999910e+01 5.232699999999999818e+01 5.571059999999999945e+01 5.707589999999999719e+01 5.707999999999999829e+01 5.919930000000000092e+01 1.068126000000000033e+02 1.068305000000000007e+02 1.189775999999999954e+02 1.190447999999999951e+02 1.226483999999999952e+02 1.424281000000000006e+02 1.842290000000000134e+02 2.073628999999999962e+02 2.295086000000000013e+02 2.318232000000000141e+02 2.372599999999999909e+02 2.398181999999999903e+02 2.398316000000000088e+02 2.525411000000000001e+02 2.579594000000000165e+02 2.588509000000000242e+02
1.043779999999999930e+01 1.240010000000000012e+01 1.245379999999999932e+01 1.795959999999999823e+01 2.025209999999999866e+01 2.517099999999999937e+01 3.728159999999999741e+01 4.162819999999999965e+01 4.400639999999999930e+01 5.232699999999999818e+01 5.571059999999999945e+01 5.707520000000000238e+01 5.707970000000000255e+01 5.920040000000000191e+01 1.064479000000000042e+02 1.068492999999999995e+02 1.187656999999999954e+02 1.197223999999999933e+02 1.227835000000000036e+02 1.421202000000000112e+02 1.842450000000000045e+02 2.073627999999999929e+02 2.294326000000000079e+02 2.318232000000000141e+02 2.372599999999999909e+02 2.392548999999999921e+02 2.403393000000000086e+02 2.521320000000000050e+02 2.564411999999999807e+02 2.580856999999999744e+02
1.040119999999999933e+01 1.229879999999999995e+01 1.250510000000000055e+01 1.805839999999999890e+01 2.338400000000000034e+01 2.517109999999999914e+01 3.728130000000000166e+01 4.174869999999999948e+01 5.025730000000000075e+01 5.232699999999999818e+01 5.571050000000000324e+01 5.707229999999999848e+01 5.707959999999999923e+01 5.920380000000000109e+01 1.053721000000000032e+02 1.069282999999999930e+02 1.180250000000000057e+02 1.216496999999999957e+02 1.231620000000000061e+02 1.412489999999999952e+02 1.842934999999999945e+02 2.073625999999999863e+02 2.292221000000000117e+02 2.318231000000000108e+02 2.370553999999999917e+02 2.372598999999999876e+02 2.412908999999999935e+02 2.515457000000000107e+02 2.516380000000000052e+02 2.580509999999999877e+02
1.034689999999999976e+01 1.213380000000000081e+01 1.258259999999999934e+01 1.821829999999999927e+01 2.505450000000000088e+01 2.517320000000000135e+01 3.728079999999999927e+01 4.195040000000000191e+01 5.232699999999999818e+01 5.571039999999999992e+01 5.706669999999999732e+01 5.707999999999999829e+01 5.724249999999999972e+01 5.920960000000000178e+01 1.037146999999999935e+02 1.070485000000000042e+02 1.168452999999999946e+02 1.237215999999999951e+02 1.242077000000000027e+02 1.399538000000000011e+02 1.843748999999999967e+02 2.073622000000000014e+02 2.289215000000000089e+02 2.318213000000000079e+02 2.324616000000000042e+02 2.372598000000000127e+02 2.420201000000000136e+02 2.480324999999999989e+02 2.513382000000000005e+02 2.580462999999999738e+02
1.028359999999999985e+01 1.191310000000000002e+01 1.267580000000000062e+01 1.842839999999999989e+01 2.517060000000000031e+01 2.585510000000000019e+01 3.728009999999999735e+01 4.222910000000000252e+01 5.232710000000000150e+01 5.571029999999999660e+01 5.705899999999999750e+01 5.708100000000000307e+01 5.921779999999999688e+01 6.282289999999999708e+01 1.016534999999999940e+02 1.071944000000000017e+02 1.153211000000000013e+02 1.243977000000000004e+02 1.267603000000000009e+02 1.384182000000000130e+02 1.844890000000000043e+02 2.073617999999999881e+02 2.263674000000000035e+02 2.285846999999999980e+02 2.318235999999999990e+02 2.372598000000000127e+02 2.424649000000000001e+02 2.464004999999999939e+02 2.511790000000000020e+02 2.580448000000000093e+02
1.022049999999999947e+01 1.165279999999999916e+01 1.277280000000000015e+01 1.866920000000000002e+01 2.517070000000000007e+01 2.626310000000000144e+01 3.727949999999999875e+01 4.256889999999999930e+01 5.232710000000000150e+01 5.571020000000000039e+01 5.704979999999999762e+01 5.708189999999999742e+01 5.922829999999999728e+01 6.669830000000000325e+01 9.941370000000000573e+01 1.073477000000000032e+02 1.135992999999999995e+02 1.251381999999999977e+02 1.289061000000000092e+02 1.368225999999999942e+02 1.846325999999999965e+02 2.073614000000000033e+02 2.203454999999999870e+02 2.282598000000000127e+02 2.318234999999999957e+02 2.372598000000000127e+02 2.427269000000000005e+02 2.456690000000000111e+02 2.510892000000000053e+02 2.580441999999999894e+02
1.016559999999999953e+01 1.138020000000000032e+01 1.286190000000000033e+01 1.891169999999999973e+01 2.517070000000000007e+01 2.648629999999999995e+01 3.727879999999999683e+01 4.293500000000000227e+01 5.232719999999999771e+01 5.571009999999999707e+01 5.703999999999999915e+01 5.708290000000000219e+01 5.924009999999999820e+01 6.922360000000000468e+01 9.725860000000000127e+01 1.074899999999999949e+02 1.118796999999999997e+02 1.258980999999999995e+02 1.305134999999999934e+02 1.353178000000000054e+02 1.847960999999999956e+02 2.073609999999999900e+02 2.152273000000000138e+02 2.279815999999999860e+02 2.318233999999999924e+02 2.372598000000000127e+02 2.428822999999999865e+02 2.453070999999999913e+02 2.510370000000000061e+02 2.580439000000000078e+02
1.012410000000000032e+01 1.113419999999999987e+01 1.293309999999999960e+01 1.912089999999999890e+01 2.517079999999999984e+01 2.661080000000000112e+01 3.727830000000000155e+01 4.327210000000000178e+01 5.232719999999999771e+01 5.571000000000000085e+01 5.703119999999999834e+01 5.708359999999999701e+01 5.925119999999999720e+01 7.077719999999999345e+01 9.546309999999999718e+01 1.076046999999999940e+02 1.103991999999999933e+02 1.266187999999999931e+02 1.315988999999999862e+02 1.340315999999999974e+02 1.849573000000000036e+02 2.073606000000000051e+02 2.113887000000000000e+02 2.277717000000000098e+02 2.318233999999999924e+02 2.372598000000000127e+02 2.429730999999999881e+02 2.451176000000000101e+02 2.510067999999999984e+02 2.580437000000000012e+02
1.009859999999999935e+01 1.096059999999999945e+01 1.297889999999999944e+01 1.926310000000000144e+01 2.517079999999999984e+01 2.667460000000000164e+01 3.727799999999999869e+01 4.351330000000000098e+01 5.232719999999999771e+01 5.570989999999999753e+01 5.702499999999999858e+01 5.708409999999999940e+01 5.925939999999999941e+01 7.161690000000000111e+01 9.427190000000000225e+01 1.076790000000000020e+02 1.093922000000000025e+02 1.271889000000000038e+02 1.322193000000000040e+02 1.331120999999999981e+02 1.850808000000000106e+02 2.073603999999999985e+02 2.090185999999999922e+02 2.276422000000000025e+02 2.318233999999999924e+02 2.372598000000000127e+02 2.430207000000000050e+02 2.450238999999999976e+02 2.509910000000000139e+02 2.580436000000000263e+02
1.009009999999999962e+01 1.089760000000000062e+01 1.299469999999999992e+01 1.931350000000000122e+01 2.517079999999999984e+01 2.669419999999999860e+01 3.727790000000000248e+01 4.360130000000000194e+01 5.232719999999999771e+01 5.570989999999999753e+01 5.702270000000000039e+01 5.708429999999999893e+01 5.926250000000000284e+01 7.188230000000000075e+01 9.385450000000000159e+01 1.077045999999999992e+02 1.090345999999999975e+02 1.274198999999999984e+02 1.324202999999999975e+02 1.327635999999999967e+02 1.851278000000000077e+02 2.073601999999999919e+02 2.082173999999999978e+02 2.275983999999999980e+02 2.318233999999999924e+02 2.372598000000000127e+02 2.430355999999999881e+02 2.449953999999999894e+02 2.509860999999999933e+02 2.580436000000000263e+02
1.009009999999999962e+01 1.089760000000000062e+01 1.299469999999999992e+01 1.931350000000000122e+01 2.517079999999999984e+01 2.669419999999999860e+01 3.727790000000000248e+01 4.360130000000000194e+01 5.232719999999999771e+01 5.570989999999999753e+01 5.702270000000000039e+01 5.708429999999999893e+01 5.926250000000000284e+01 7.188230000000000075e+01 9.385450000000000159e+01 1.077045999999999992e+02 1.090345999999999975e+02 1.274198999999999984e+02 1.324202999999999975e+02 1.327635999999999967e+02 1.851278000000000077e+02 2.073601999999999919e+02 2.082173999999999978e+02 2.275983999999999980e+02 2.318233999999999924e+02 2.372598000000000127e+02 2.430355999999999881e+02 2.449953999999999894e+02 2.509860999999999933e+02 2.580436000000000263e+02
1.001960000000000051e+01 1.152689999999999948e+01 1.254669999999999952e+01 1.970850000000000080e+01 2.517079999999999984e+01 2.667839999999999989e+01 3.731600000000000250e+01 4.340299999999999869e+01 5.232719999999999771e+01 5.570989999999999753e+01 5.702439999999999998e+01 5.710159999999999769e+01 5.878490000000000038e+01 7.133520000000000039e+01 9.426930000000000121e+01 1.076958999999999946e+02 1.093897999999999939e+02 1.272172999999999945e+02 1.322168000000000063e+02 1.329954999999999927e+02 1.849978000000000122e+02 2.073603999999999985e+02 2.087904000000000053e+02 2.264995000000000118e+02 2.318233999999999924e+02 2.372598000000000127e+02 2.430208000000000084e+02 2.449992000000000019e+02 2.513222000000000094e+02 2.580430999999999813e+02
9.789999999999999147e+00 1.143709999999999916e+01 1.319180000000000064e+01 2.068609999999999971e+01 2.517070000000000007e+01 2.662920000000000087e+01 3.742519999999999669e+01 4.284810000000000230e+01 5.232719999999999771e+01 5.570989999999999753e+01 5.702600000000000335e+01 5.714869999999999806e+01 5.729610000000000269e+01 6.969480000000000075e+01 9.545539999999999736e+01 1.076616000000000071e+02 1.103705999999999960e+02 1.267040999999999968e+02 1.315790000000000077e+02 1.335398999999999887e+02 1.846329000000000065e+02 2.073607000000000085e+02 2.105252000000000123e+02 2.233742000000000019e+02 2.318232000000000141e+02 2.372598000000000127e+02 2.429764000000000124e+02 2.450158999999999878e+02 2.522307999999999879e+02 2.580414999999999850e+02
9.216900000000000759e+00 1.017459999999999987e+01 1.543870000000000076e+01 2.195149999999999935e+01 2.517070000000000007e+01 2.654159999999999897e+01 3.759109999999999729e+01 4.203249999999999886e+01 5.232719999999999771e+01 5.461509999999999820e+01 5.571000000000000085e+01 5.702360000000000184e+01 5.721509999999999962e+01 6.695669999999999789e+01 9.725130000000000052e+01 1.076076000000000050e+02 1.117327999999999975e+02 1.260332999999999970e+02 1.304482000000000141e+02 1.340549000000000035e+02 1.840981999999999914e+02 2.073611999999999966e+02 2.134514000000000067e+02 2.186992999999999938e+02 2.318230000000000075e+02 2.372598000000000127e+02 2.428968999999999880e+02 2.450630999999999915e+02 2.535270999999999901e+02 2.580385999999999740e+02
7.818800000000000416e+00 9.462400000000000588e+00 1.782539999999999836e+01 2.333930000000000149e+01 2.517060000000000031e+01 2.641509999999999891e+01 3.779220000000000113e+01 4.106170000000000186e+01 5.046110000000000184e+01 5.232719999999999771e+01 5.571000000000000085e+01 5.696560000000000201e+01 5.728900000000000148e+01 6.311599999999999966e+01 9.942820000000000391e+01 1.075529999999999973e+02 1.131694999999999993e+02 1.252989000000000033e+02 1.287376999999999896e+02 1.341562000000000126e+02 1.834766999999999939e+02 2.073617999999999881e+02 2.132489999999999952e+02 2.175580999999999960e+02 2.318228000000000009e+02 2.372598000000000127e+02 2.427632999999999868e+02 2.451777999999999906e+02 2.550812999999999988e+02 2.580337999999999852e+02
6.088199999999999612e+00 8.980499999999999261e+00 1.985559999999999903e+01 2.475400000000000134e+01 2.517060000000000031e+01 2.630249999999999844e+01 3.800370000000000203e+01 4.002139999999999986e+01 4.447579999999999956e+01 5.232719999999999771e+01 5.571000000000000085e+01 5.624399999999999977e+01 5.736110000000000042e+01 5.868460000000000321e+01 1.017331999999999965e+02 1.075152999999999963e+02 1.144257999999999953e+02 1.245464999999999947e+02 1.263778999999999968e+02 1.335096000000000060e+02 1.828500999999999976e+02 2.073624000000000080e+02 2.080408999999999935e+02 2.226880999999999915e+02 2.318225999999999942e+02 2.372597000000000094e+02 2.425275000000000034e+02 2.454364999999999952e+02 2.568036000000000172e+02 2.580258999999999787e+02
4.371299999999999741e+00 8.539099999999999469e+00 2.057290000000000063e+01 2.517070000000000007e+01 2.611339999999999861e+01 2.649210000000000065e+01 3.635600000000000165e+01 3.820020000000000238e+01 3.898250000000000171e+01 5.095380000000000109e+01 5.232719999999999771e+01 5.571000000000000085e+01 5.742390000000000327e+01 5.754809999999999803e+01 1.039239000000000033e+02 1.075033999999999992e+02 1.153618000000000023e+02 1.232852000000000032e+02 1.239448000000000008e+02 1.320355999999999881e+02 1.822887000000000057e+02 2.039942000000000064e+02 2.073628999999999962e+02 2.283703999999999894e+02 2.318224999999999909e+02 2.372597000000000094e+02 2.420669000000000040e+02 2.460058999999999969e+02 2.580124999999999886e+02 2.581313999999999851e+02
2.777800000000000047e+00 8.160999999999999588e+00 1.825760000000000005e+01 2.517070000000000007e+01 2.600459999999999994e+01 2.731060000000000088e+01 2.731859999999999999e+01 3.803249999999999886e+01 3.835869999999999891e+01 4.402080000000000126e+01 5.232710000000000150e+01 5.571000000000000085e+01 5.747209999999999752e+01 5.748870000000000147e+01 1.057763000000000062e+02 1.075137000000000000e+02 1.159573000000000036e+02 1.200969000000000051e+02 1.232663000000000011e+02 1.301222999999999956e+02 1.818478000000000065e+02 2.014829000000000008e+02 2.073634000000000128e+02 2.318213000000000079e+02 2.335815000000000055e+02 2.372597000000000094e+02 2.410680999999999869e+02 2.472009999999999934e+02 2.558693000000000097e+02 2.579902000000000157e+02
1.336600000000000010e+00 7.899700000000000166e+00 1.113829999999999920e+01 1.374579999999999913e+01 2.517070000000000007e+01 2.816100000000000136e+01 2.818339999999999890e+01 3.731799999999999784e+01 3.846150000000000091e+01 3.877139999999999986e+01 5.232710000000000150e+01 5.571000000000000085e+01 5.750010000000000332e+01 5.750509999999999877e+01 1.070639000000000038e+02 1.075315999999999974e+02 1.162669999999999959e+02 1.174141000000000048e+02 1.228170999999999964e+02 1.285209000000000117e+02 1.815672000000000139e+02 2.002740000000000009e+02 2.073636999999999944e+02 2.318215999999999894e+02 2.369201999999999941e+02 2.372597000000000094e+02 2.391922999999999888e+02 2.490408999999999935e+02 2.516938000000000102e+02 2.579603000000000179e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.805500000000000327e+00 2.517070000000000007e+01 2.850919999999999987e+01 2.851460000000000150e+01 3.704010000000000247e+01 3.704240000000000066e+01 3.849710000000000321e+01 5.232710000000000150e+01 5.571000000000000085e+01 5.751030000000000086e+01 5.751539999999999964e+01 1.075318000000000040e+02 1.075481000000000051e+02 1.163203000000000031e+02 1.163853000000000009e+02 1.226483000000000061e+02 1.279037000000000006e+02 1.814710000000000036e+02 1.999360000000000070e+02 2.073637999999999977e+02 2.318215999999999894e+02 2.372598000000000127e+02 2.379391999999999996e+02 2.379479000000000042e+02 2.500661000000000058e+02 2.500673999999999921e+02 2.579431999999999903e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.805500000000000327e+00 2.517070000000000007e+01 2.850919999999999987e+01 2.851460000000000150e+01 3.704010000000000247e+01 3.704240000000000066e+01 3.849710000000000321e+01 5.232710000000000150e+01 5.571000000000000085e+01 5.751030000000000086e+01 5.751539999999999964e+01 1.075318000000000040e+02 1.075481000000000051e+02 1.163203000000000031e+02 1.163853000000000009e+02 1.226483000000000061e+02 1.279037000000000006e+02 1.814710000000000036e+02 1.999360000000000070e+02 2.073637999999999977e+02 2.318215999999999894e+02 2.372598000000000127e+02 2.379391999999999996e+02 2.379479000000000042e+02 2.500661000000000058e+02 2.500673999999999921e+02 2.579431999999999903e+02
7.832499999999999574e+00 1.068469999999999942e+01 1.157130000000000081e+01 1.399140000000000050e+01 2.517070000000000007e+01 2.816290000000000049e+01 2.817680000000000007e+01 3.846139999999999759e+01 3.857119999999999749e+01 3.900600000000000023e+01 5.232710000000000150e+01 5.571000000000000085e+01 5.750000000000000000e+01 5.750569999999999737e+01 1.069501000000000062e+02 1.072439999999999998e+02 1.165442000000000036e+02 1.178699000000000012e+02 1.229805000000000064e+02 1.285124999999999886e+02 1.815854999999999961e+02 1.997115000000000009e+02 2.073635999999999910e+02 2.318215999999999894e+02 2.372580000000000098e+02 2.376444999999999936e+02 2.390458000000000141e+02 2.494244999999999948e+02 2.514249000000000080e+02 2.579741000000000213e+02
8.031299999999999883e+00 1.769889999999999830e+01 1.876050000000000040e+01 2.517070000000000007e+01 2.606240000000000023e+01 2.730219999999999914e+01 2.739430000000000121e+01 3.835829999999999984e+01 4.329189999999999827e+01 4.478940000000000055e+01 5.232719999999999771e+01 5.570989999999999753e+01 5.748299999999999699e+01 5.749629999999999797e+01 1.054591999999999956e+02 1.064153000000000020e+02 1.162986999999999966e+02 1.216440999999999946e+02 1.238008999999999986e+02 1.299926000000000101e+02 1.819561999999999955e+02 1.995206000000000017e+02 2.073631000000000029e+02 2.318217999999999961e+02 2.372564999999999884e+02 2.379819999999999993e+02 2.408388999999999953e+02 2.493318999999999903e+02 2.549716999999999985e+02 2.580187000000000239e+02
8.300300000000000011e+00 2.028579999999999828e+01 2.085950000000000060e+01 2.517050000000000054e+01 2.647790000000000177e+01 2.658449999999999847e+01 3.637969999999999970e+01 3.819930000000000092e+01 4.992980000000000018e+01 5.187510000000000332e+01 5.232719999999999771e+01 5.570980000000000132e+01 5.751939999999999742e+01 5.758769999999999811e+01 1.035285999999999973e+02 1.051691000000000003e+02 1.143212000000000046e+02 1.247813000000000017e+02 1.258817999999999984e+02 1.314518999999999949e+02 1.825729000000000042e+02 2.005176999999999907e+02 2.073623000000000047e+02 2.318221000000000060e+02 2.372584999999999980e+02 2.399492999999999938e+02 2.418937999999999988e+02 2.520987000000000080e+02 2.569359000000000037e+02 2.580556000000000267e+02
8.608399999999999608e+00 1.984730000000000061e+01 2.008739999999999881e+01 2.517030000000000101e+01 2.625240000000000151e+01 2.639320000000000022e+01 3.800220000000000198e+01 4.450690000000000168e+01 5.232719999999999771e+01 5.570960000000000178e+01 5.574589999999999890e+01 5.651180000000000092e+01 5.822079999999999700e+01 5.917779999999999774e+01 1.015407000000000011e+02 1.035742999999999938e+02 1.101510999999999996e+02 1.257040999999999968e+02 1.293087999999999909e+02 1.320233000000000061e+02 1.833033000000000072e+02 2.036770999999999958e+02 2.073614000000000033e+02 2.318224999999999909e+02 2.372589999999999861e+02 2.416279999999999859e+02 2.424043000000000063e+02 2.556276000000000010e+02 2.575631999999999948e+02 2.583018999999999892e+02
8.909299999999999997e+00 1.803509999999999991e+01 1.815109999999999957e+01 2.517030000000000101e+01 2.637109999999999843e+01 2.647109999999999985e+01 3.779010000000000247e+01 5.052009999999999934e+01 5.232730000000000103e+01 5.570949999999999847e+01 5.693999999999999773e+01 5.699210000000000065e+01 6.244319999999999737e+01 6.356389999999999674e+01 9.974519999999999698e+01 1.017215000000000060e+02 1.045270000000000010e+02 1.264769000000000005e+02 1.311400999999999897e+02 1.319345999999999890e+02 1.840038000000000125e+02 2.073600999999999885e+02 2.089208999999999889e+02 2.318230000000000075e+02 2.372592999999999961e+02 2.423779999999999859e+02 2.426699999999999875e+02 2.539153000000000020e+02 2.580248000000000275e+02 2.598915000000000077e+02
9.163100000000000023e+00 1.586969999999999992e+01 1.593479999999999919e+01 2.517040000000000077e+01 2.651500000000000057e+01 2.657019999999999982e+01 3.758829999999999671e+01 5.232730000000000103e+01 5.469720000000000226e+01 5.570940000000000225e+01 5.702550000000000097e+01 5.704010000000000247e+01 6.652460000000000662e+01 6.718000000000000682e+01 9.827339999999999520e+01 9.866020000000000323e+01 9.978749999999999432e+01 1.270691999999999950e+02 1.301738000000000000e+02 1.330168999999999926e+02 1.845991999999999962e+02 2.073591999999999871e+02 2.150988999999999862e+02 2.318233999999999924e+02 2.372593999999999994e+02 2.427091000000000065e+02 2.428224999999999909e+02 2.523920999999999992e+02 2.580448000000000093e+02 2.598919999999999959e+02
9.345000000000000639e+00 1.386589999999999989e+01 1.389949999999999974e+01 2.517050000000000054e+01 2.661680000000000135e+01 2.664130000000000109e+01 3.742199999999999704e+01 5.232739999999999725e+01 5.570929999999999893e+01 5.703759999999999764e+01 5.704110000000000014e+01 5.739359999999999928e+01 6.946689999999999543e+01 6.976309999999999434e+01 9.359990000000000521e+01 9.723279999999999745e+01 9.805169999999999675e+01 1.274796999999999940e+02 1.289688999999999908e+02 1.336296000000000106e+02 1.850524000000000058e+02 2.073583999999999889e+02 2.207214999999999918e+02 2.318237000000000023e+02 2.372595000000000027e+02 2.428697999999999979e+02 2.429158999999999935e+02 2.511288999999999874e+02 2.580530999999999722e+02 2.598919999999999959e+02
