9.179364787956674487e-04 1.000000000000000000e+00 7.899761336515513932e-01 1.000000000000000000e+00
1.242056614673598958e-01 1.000000000000000000e+00 1.444251877527440719e-01 1.000000000000000000e+00
3.862495171881035090e-04 9.302819621475473255e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.844535359438924249e-04 1.000000000000000000e+00 9.470095460744204496e-01 1.000000000000000000e+00
3.772398616787173576e-03 5.663313423451744599e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.222947440742012948e-01 1.000000000000000000e+00 3.315012023359670268e-01 1.000000000000000000e+00
1.229367262723521231e-01 1.000000000000000000e+00 1.951513067400275081e-01 1.000000000000000000e+00
1.367770098217533925e-01 1.000000000000000000e+00 3.559476173153874878e-01 1.000000000000000000e+00
1.374476606590205596e-01 1.000000000000000000e+00 2.481339887129073440e-01 1.000000000000000000e+00
9.383063570255689104e-04 1.000000000000000000e+00 8.069434670419892153e-02 1.000000000000000000e+00
3.460207612456747293e-04 1.000000000000000000e+00 8.973471741637831234e-02 1.000000000000000000e+00
3.460606759718537180e-04 1.000000000000000000e+00 6.644364978659592080e-02 1.000000000000000000e+00
2.683843263553408473e-04 3.244766505636070830e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.938456001439626139e-03 7.928738527982724937e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.470459518599563248e-04 1.000000000000000000e+00 1.801148796498906191e-01 1.000000000000000000e+00
2.737476047084587828e-04 1.000000000000000000e+00 1.456337257049000744e-01 1.000000000000000000e+00
1.000000000000000000e+00 2.198369284755908801e-02 9.701723604087109099e-03 1.000000000000000000e+00
0.000000000000000000e+00 5.229283990345937570e-03 1.000000000000000000e+00 1.000000000000000000e+00
1.262626262626262517e-03 1.000000000000000000e+00 2.088945005611672345e-01 1.000000000000000000e+00
1.123753336142716865e-03 1.000000000000000000e+00 1.535327995504986720e-01 1.000000000000000000e+00
6.594131223211342025e-04 6.473788328387733992e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.181940248405505201e-03 6.758979523329976535e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.652911249293386762e-04 1.000000000000000000e+00 2.095816845675522733e-01 1.000000000000000000e+00
4.240282685512367089e-04 1.000000000000000000e+00 1.977385159010600635e-01 1.000000000000000000e+00
6.374501992031873831e-04 1.000000000000000000e+00 2.621513944223107795e-01 1.000000000000000000e+00
4.767959313413858667e-04 1.000000000000000000e+00 2.622377622377622397e-01 1.000000000000000000e+00
2.441125789775990419e-03 1.000000000000000000e+00 2.109419873635841325e-01 1.000000000000000000e+00
2.588066139468008734e-03 1.000000000000000000e+00 1.850467289719626152e-01 1.000000000000000000e+00
1.004898882049993754e-03 1.000000000000000000e+00 1.217183770883054905e-01 1.000000000000000000e+00
1.613496932515337268e-01 1.000000000000000000e+00 1.671779141104294542e-01 1.000000000000000000e+00
1.020616452337211755e-03 1.000000000000000000e+00 9.951010410287813857e-01 1.000000000000000000e+00
1.160317153355250276e-03 9.317346741442661395e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.799169196357245704e-01 1.000000000000000000e+00 1.452308675507269498e-01 1.000000000000000000e+00
5.843396961433580368e-04 1.000000000000000000e+00 9.466303077522399967e-01 1.000000000000000000e+00
3.609541745134965413e-03 5.645009416195857499e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.242214532871972477e-01 1.000000000000000000e+00 3.356401384083045336e-01 1.000000000000000000e+00
1.248701073779009268e-01 1.000000000000000000e+00 2.002078281953584837e-01 1.000000000000000000e+00
1.406970311635626081e-01 1.000000000000000000e+00 3.450119859856167759e-01 1.000000000000000000e+00
1.411699575567447740e-01 1.000000000000000000e+00 2.779110536999446213e-01 1.000000000000000000e+00
9.407337723424271216e-04 1.000000000000000000e+00 8.372530573847600244e-02 1.000000000000000000e+00
3.399433427762039539e-04 1.000000000000000000e+00 7.671388101983002417e-02 1.000000000000000000e+00
3.399818676337262001e-04 1.000000000000000000e+00 5.643699002719854835e-02 1.000000000000000000e+00
2.562459961563100523e-04 2.668802049967969325e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.387931034482759630e-04 1.000000000000000000e+00 1.705280172413793094e-01 1.000000000000000000e+00
2.695781102574471336e-04 1.000000000000000000e+00 1.372152581210405731e-01 1.000000000000000000e+00
5.941663665826431122e-03 7.936622254231184836e-01 1.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.938003220611915746e-03 1.000000000000000000e+00 1.000000000000000000e+00
1.256456791846991385e-03 1.000000000000000000e+00 2.056400949322909066e-01 1.000000000000000000e+00
1.118411855165664772e-03 1.000000000000000000e+00 1.498671885921990798e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.986209735515076860e-02 8.747555829988680823e-03 1.000000000000000000e+00
6.593044338223174672e-04 6.469424756881489991e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.184139784946236788e-03 6.777553763440860024e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.531738348776103070e-04 1.000000000000000000e+00 1.956852440879546240e-01 1.000000000000000000e+00
4.149377593360995746e-04 1.000000000000000000e+00 1.850622406639004236e-01 1.000000000000000000e+00
6.378568011481423059e-04 1.000000000000000000e+00 2.629564662733216429e-01 1.000000000000000000e+00
6.361323155216285462e-04 1.000000000000000000e+00 2.627226463104325727e-01 1.000000000000000000e+00
2.439724454649827654e-03 1.000000000000000000e+00 2.101033295063145789e-01 1.000000000000000000e+00
2.442528735632183874e-03 1.000000000000000000e+00 1.847701149425287348e-01 1.000000000000000000e+00
1.004898882049993754e-03 1.000000000000000000e+00 1.217183770883054905e-01 1.000000000000000000e+00
1.800279113040781365e-01 1.000000000000000000e+00 1.662273220654365002e-01 1.000000000000000000e+00
7.346189164370983335e-04 7.996326905417815434e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.858769052672198050e-04 9.284198340729308274e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.394175477647931150e-01 1.000000000000000000e+00 1.469115191986644364e-01 1.000000000000000000e+00
5.842259006815968617e-04 1.000000000000000000e+00 9.462512171372932102e-01 1.000000000000000000e+00
3.449357165255565860e-03 5.634995296331137826e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.264829030006978106e-01 1.000000000000000000e+00 3.368806699232379520e-01 1.000000000000000000e+00
1.271171643094115566e-01 1.000000000000000000e+00 2.095337873232058779e-01 1.000000000000000000e+00
1.458333333333333426e-01 1.000000000000000000e+00 3.490990990990990861e-01 1.000000000000000000e+00
1.463185574755822560e-01 1.000000000000000000e+00 2.980841472577009932e-01 1.000000000000000000e+00
8.909479686386315503e-03 1.000000000000000000e+00 8.778807317652648212e-02 1.000000000000000000e+00
3.363605785401950379e-04 1.000000000000000000e+00 6.872967821504652464e-02 1.000000000000000000e+00
3.363982955819690168e-04 1.000000000000000000e+00 5.034761157210136673e-02 1.000000000000000000e+00
2.468221646303838182e-04 2.220165370850302466e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.309264666843642542e-04 1.000000000000000000e+00 1.612689142553756227e-01 1.000000000000000000e+00
2.656395271616416730e-04 1.000000000000000000e+00 1.294992694913003062e-01 1.000000000000000000e+00
5.935251798561150260e-03 7.920863309352517145e-01 1.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 7.052186177715091125e-03 1.000000000000000000e+00 1.000000000000000000e+00
1.252435290843306346e-03 1.000000000000000000e+00 2.042861118842193291e-01 1.000000000000000000e+00
1.114982578397212543e-03 1.000000000000000000e+00 1.471777003484320556e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.691266912669126682e-02 7.585075850758508063e-03 1.000000000000000000e+00
6.590871642774757781e-04 6.463997363651342587e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.187079407806190919e-03 6.798452220726782791e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.409791723018664853e-04 1.000000000000000000e+00 1.821747362726534869e-01 1.000000000000000000e+00
4.057343792263997826e-04 1.000000000000000000e+00 1.725723559642953764e-01 1.000000000000000000e+00
6.380602966980379641e-04 1.000000000000000000e+00 2.631998723879406810e-01 1.000000000000000000e+00
4.772510340439070045e-04 1.000000000000000000e+00 2.631244034362074102e-01 1.000000000000000000e+00
2.294564749749032195e-03 1.000000000000000000e+00 2.093790334145991527e-01 1.000000000000000000e+00
2.297200287150036064e-03 1.000000000000000000e+00 1.844938980617372715e-01 1.000000000000000000e+00
1.004898882049993754e-03 1.000000000000000000e+00 1.217183770883054905e-01 1.000000000000000000e+00
1.819168734491315165e-01 1.000000000000000000e+00 1.651674937965260381e-01 1.000000000000000000e+00
6.741951795044665669e-04 6.551491656834652622e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.856536829926726336e-04 9.273042807558813383e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.280591662931422237e-01 1.000000000000000000e+00 1.492604213357238974e-01 1.000000000000000000e+00
5.841121495327103452e-04 1.000000000000000000e+00 9.458722741433023273e-01 1.000000000000000000e+00
3.447195236602946123e-03 5.626762770291444671e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.289584799437016316e-01 1.000000000000000000e+00 3.370865587614355618e-01 1.000000000000000000e+00
1.294241944004226041e-01 1.000000000000000000e+00 2.201091741503786170e-01 1.000000000000000000e+00
1.516079632465543725e-01 1.000000000000000000e+00 3.610260336906584988e-01 1.000000000000000000e+00
1.520781459490518905e-01 1.000000000000000000e+00 3.139245355295919859e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.998981410746116794e-01 5.946014769544181316e-02 1.000000000000000000e+00
3.340757238307349086e-04 1.000000000000000000e+00 6.369710467706013457e-02 1.000000000000000000e+00
3.341129301703975362e-04 1.000000000000000000e+00 4.655306827040872619e-02 1.000000000000000000e+00
2.400672188212699728e-04 1.900132036970351712e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.255551175929575394e-04 1.000000000000000000e+00 1.549073709105242558e-01 1.000000000000000000e+00
2.629848783694937998e-04 1.000000000000000000e+00 1.243918474687705639e-01 1.000000000000000000e+00
5.934184499190792335e-03 7.917640712102139711e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.008979921299566195e-04 8.374533346786399921e-03 1.000000000000000000e+00 1.000000000000000000e+00
1.250000000000000026e-03 1.000000000000000000e+00 2.041666666666666630e-01 1.000000000000000000e+00
1.112966054535336705e-03 1.000000000000000000e+00 1.451029493600445308e-01 1.000000000000000000e+00
6.588700378850272403e-04 6.460220721462691662e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.367486478212062533e-02 6.327176242473721984e-03 1.000000000000000000e+00
2.864363942712720799e-03 6.817186183656276377e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.620762711864407570e-04 1.000000000000000000e+00 1.698887711864406902e-01 1.000000000000000000e+00
3.972457627118643783e-04 1.000000000000000000e+00 1.614141949152542443e-01 1.000000000000000000e+00
6.379585326953747830e-04 1.000000000000000000e+00 2.631578947368420907e-01 1.000000000000000000e+00
4.771751232702400826e-04 1.000000000000000000e+00 2.630825512963257395e-01 1.000000000000000000e+00
2.149613069647463449e-03 1.000000000000000000e+00 2.085124677558039541e-01 1.000000000000000000e+00
2.295881762089252431e-03 1.000000000000000000e+00 1.842445114076624868e-01 1.000000000000000000e+00
1.004898882049993754e-03 1.000000000000000000e+00 1.217183770883054905e-01 1.000000000000000000e+00
1.750732685485114903e-01 1.000000000000000000e+00 1.644300478173685021e-01 1.000000000000000000e+00
4.753604816986213956e-04 5.587070194897797437e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.854307188282905935e-04 9.261900173443823325e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 6.864905947178415735e-01 1.035531065931978023e-01 1.000000000000000000e+00
5.839984426708194490e-04 1.000000000000000000e+00 9.454934786840567540e-01 1.000000000000000000e+00
3.445575567736883747e-03 5.620986687548943372e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.309587099060783022e-01 1.000000000000000000e+00 3.374091795144426587e-01 1.000000000000000000e+00
1.314529004789781741e-01 1.000000000000000000e+00 2.290225297143870797e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.666461386870304318e-01 5.714989530730385514e-02 1.000000000000000000e+00
1.574326960593055158e-01 1.000000000000000000e+00 3.788529067499025182e-01 1.000000000000000000e+00
1.581413510347520479e-01 1.000000000000000000e+00 3.233112065599375029e-01 1.000000000000000000e+00
1.178133836003770134e-04 1.689443920829406254e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.318217011392544501e-04 1.000000000000000000e+00 5.906426280278730123e-02 1.000000000000000000e+00
3.318217011392544501e-04 1.000000000000000000e+00 4.302621391438999493e-02 1.000000000000000000e+00
5.258314710135401698e-04 1.000000000000000000e+00 1.548573682134875840e-01 1.000000000000000000e+00
2.630886608787161448e-04 1.000000000000000000e+00 1.249671139173901685e-01 1.000000000000000000e+00
5.933117583603019982e-03 7.914419273642573360e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.010611419909044945e-04 1.000505305709954544e-02 1.000000000000000000e+00 1.000000000000000000e+00
1.248959200666111555e-03 1.000000000000000000e+00 2.048293089092423080e-01 1.000000000000000000e+00
1.251216460447657306e-03 1.000000000000000000e+00 1.437508689003197671e-01 1.000000000000000000e+00
6.586530545035403908e-04 6.454799934134695105e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.360080917060013508e-03 6.830748482805125699e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.299894957983193343e-02 1.000000000000000000e+00 1.590073529411764608e-01 1.000000000000000000e+00
2.100396301188903539e-02 1.000000000000000000e+00 1.533685601056803127e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.067181624148795700e-02 5.285089948165463437e-03 1.000000000000000000e+00
6.376534353578830602e-04 1.000000000000000000e+00 2.627132153674477943e-01 1.000000000000000000e+00
4.769475357710651264e-04 1.000000000000000000e+00 2.629570747217805926e-01 1.000000000000000000e+00
2.148381552563735208e-03 1.000000000000000000e+00 2.079633342881695712e-01 1.000000000000000000e+00
2.151154452889717222e-03 1.000000000000000000e+00 1.839954108705005031e-01 1.000000000000000000e+00
1.004898882049993754e-03 1.000000000000000000e+00 1.217183770883054905e-01 1.000000000000000000e+00
1.666411160508968481e-01 1.000000000000000000e+00 1.637283458531350600e-01 1.000000000000000000e+00
4.563431700638879984e-04 4.980225129297232156e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.852080123266564079e-04 9.250770416024653997e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 4.765460152572634778e-01 7.093004382405454500e-02 1.000000000000000000e+00
5.838847800700660597e-04 1.000000000000000000e+00 9.451148306734136195e-01 1.000000000000000000e+00
3.444496633787380666e-03 5.616095193361515525e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.327985739750445482e-01 1.000000000000000000e+00 3.381461675579322534e-01 1.000000000000000000e+00
1.330954504906333713e-01 1.000000000000000000e+00 2.356824264049955375e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.424282454665545816e-01 5.512189263840519549e-02 1.000000000000000000e+00
1.622424722662440533e-01 1.000000000000000000e+00 3.967908082408874715e-01 1.000000000000000000e+00
1.626016260162601867e-01 1.000000000000000000e+00 3.279793773547491353e-01 1.000000000000000000e+00
1.165637020631775335e-04 1.570113066791001266e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.283712784588441354e-04 1.000000000000000000e+00 5.275831873905429542e-02 1.000000000000000000e+00
3.283353398270767091e-04 1.000000000000000000e+00 3.841523475976797719e-02 1.000000000000000000e+00
5.369848301785474414e-04 1.000000000000000000e+00 1.675392670157067887e-01 1.000000000000000000e+00
2.687088539567378861e-04 1.000000000000000000e+00 1.367728066639795903e-01 1.000000000000000000e+00
5.932051051590867680e-03 7.911198993348912412e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.012043315453901431e-04 1.143608946462908518e-02 1.000000000000000000e+00 1.000000000000000000e+00
1.387154945207379631e-03 1.000000000000000000e+00 2.055763628797336595e-01 1.000000000000000000e+00
1.250868658790826827e-03 1.000000000000000000e+00 1.430159833217512222e-01 1.000000000000000000e+00
6.585446163977609060e-04 6.452090879157063030e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.192612582222971691e-03 6.840951256535672265e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.134788189987163310e-04 1.000000000000000000e+00 1.530166880616174452e-01 1.000000000000000000e+00
5.134788189987163310e-04 1.000000000000000000e+00 1.463414634146341375e-01 1.000000000000000000e+00
1.000000000000000000e+00 8.512363194162949828e-03 4.458856911228212434e-03 1.000000000000000000e+00
6.373486297004461211e-04 1.000000000000000000e+00 2.622689611217335903e-01 1.000000000000000000e+00
4.767201652629906054e-04 1.000000000000000000e+00 2.628317177816621442e-01 1.000000000000000000e+00
2.147458840372226327e-03 1.000000000000000000e+00 2.075876879026485045e-01 1.000000000000000000e+00
2.150229357798165257e-03 1.000000000000000000e+00 1.837729357798165153e-01 1.000000000000000000e+00
1.004898882049993754e-03 1.000000000000000000e+00 1.217183770883054905e-01 1.000000000000000000e+00
1.605616605616605741e-01 1.000000000000000000e+00 1.633089133089133116e-01 1.000000000000000000e+00
4.459640255686041200e-04 4.648431693176750534e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.851338340073175940e-04 9.247063354515694389e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 3.671840354767184067e-01 5.173688100517369326e-02 1.000000000000000000e+00
5.837711617046116878e-04 1.000000000000000000e+00 9.449309204125315720e-01 1.000000000000000000e+00
3.443957420162805250e-03 5.613650594865371435e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.338103756708407810e-01 1.000000000000000000e+00 3.388193202146690397e-01 1.000000000000000000e+00
1.341092211280214830e-01 1.000000000000000000e+00 2.395702775290957931e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.291888691533451816e-01 5.423327412670218839e-02 1.000000000000000000e+00
9.553379508000955618e-04 1.000000000000000000e+00 1.019823262479102044e-01 1.000000000000000000e+00
1.647341063574570275e-01 1.000000000000000000e+00 4.146341463414634498e-01 1.000000000000000000e+00
1.161575095829945410e-04 1.532117551399697908e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.255561584373304327e-04 1.000000000000000000e+00 4.785675529028757258e-02 1.000000000000000000e+00
3.255561584373304327e-04 1.000000000000000000e+00 3.483450895279435050e-02 1.000000000000000000e+00
5.517241379310345055e-04 1.000000000000000000e+00 1.841379310344827824e-01 1.000000000000000000e+00
2.761668047500690990e-04 1.000000000000000000e+00 1.523059928196630886e-01 1.000000000000000000e+00
5.932051051590867680e-03 7.911198993348912412e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.012658227848101328e-04 1.205063291139240461e-02 1.000000000000000000e+00 1.000000000000000000e+00
1.387154945207379631e-03 1.000000000000000000e+00 2.058537938687751423e-01 1.000000000000000000e+00
1.250868658790826827e-03 1.000000000000000000e+00 1.427380125086865903e-01 1.000000000000000000e+00
6.585446163977609060e-04 6.452090879157063030e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.192982456140350755e-03 6.845479082321187514e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.110514884374601791e-04 1.000000000000000000e+00 1.505046633448320070e-01 1.000000000000000000e+00
3.832886163280950259e-04 1.000000000000000000e+00 1.441165197393637354e-01 1.000000000000000000e+00
1.000000000000000000e+00 7.795100222717149530e-03 4.251872848754808046e-03 1.000000000000000000e+00
6.372470925601401819e-04 1.000000000000000000e+00 2.620678668153576529e-01 1.000000000000000000e+00
4.766444232602478400e-04 1.000000000000000000e+00 2.627899586908166718e-01 1.000000000000000000e+00
2.147151445748640176e-03 1.000000000000000000e+00 2.074148296593186502e-01 1.000000000000000000e+00
2.149921169557116127e-03 1.000000000000000000e+00 1.837465959581482122e-01 1.000000000000000000e+00
1.004898882049993754e-03 1.000000000000000000e+00 1.217183770883054905e-01 1.000000000000000000e+00
1.583117476763675202e-01 1.000000000000000000e+00 1.631875666615876797e-01 1.000000000000000000e+00
4.426084390675715679e-04 4.541162584833284832e-01 1.000000000000000000e+00 1.000000000000000000e+00
