0.000000000000000000e+00
3.490659999999999874e-01
6.981319999999999748e-01
1.047198000000000073e+00
1.396263000000000032e+00
1.745328999999999908e+00
2.094395000000000007e+00
2.443461000000000105e+00
2.792527000000000204e+00
3.141592999999999858e+00
3.141592999999999858e+00
3.490658888888888534e+00
3.839724777777777653e+00
4.188790666666666773e+00
4.537856555555555005e+00
4.886922444444444125e+00
5.235988333333333244e+00
5.585054222222222364e+00
5.934120111111111484e+00
6.283185999999999716e+00
6.283185999999999716e+00
6.776839999999999975e+00
7.270493000000000094e+00
7.764146999999999466e+00
8.257801000000000613e+00
8.751453999999998956e+00
9.245108000000000104e+00
9.738761999999999475e+00
1.023241499999999959e+01
1.072606899999999897e+01
1.072606899999999897e+01
1.133066899999999855e+01
1.193526899999999813e+01
1.253986799999999846e+01
1.314446799999999982e+01
1.374906799999999940e+01
1.435366799999999898e+01
1.495826799999999857e+01
1.556286699999999890e+01
1.616746699999999848e+01
1.616746699999999848e+01
1.651653288888888582e+01
1.686559877777777672e+01
1.721466466666666406e+01
1.756373055555555496e+01
1.791279644444444230e+01
1.826186233333333320e+01
1.861092822222222054e+01
1.895999411111110788e+01
1.930905999999999878e+01
1.930905999999999878e+01
1.965812588888888612e+01
2.000719177777777702e+01
2.035625766666666436e+01
2.070532355555555526e+01
2.105438944444444260e+01
2.140345533333333350e+01
2.175252122222222084e+01
2.210158711111110819e+01
2.245065299999999908e+01
2.245065299999999908e+01
2.294430666666666596e+01
2.343796033333333284e+01
2.393161399999999972e+01
2.442526766666666660e+01
2.491892133333332993e+01
2.541257499999999681e+01
2.590622866666666368e+01
2.639988233333333056e+01
2.689353599999999744e+01
